ChkFree,Stim1,Stim2,Validity,CorrectAnswer,FreeChoiceResp,Response.keys,FreeChoiceAccuracy,FreeRT,Phase,Condition,ChoiceType,Response.corr,PROLIFIC_PID,Age,Sex,Handedness,Native Language,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,browser,xResolution,yResolution,SSPhase.thisRepN,SSPhase.thisTrialN,SSPhase.thisN,SSPhase.thisIndex,SSPhase.ran,Colour,Question,Part1Resp.keys,Part1Resp.rt,AttentionQuestion,AttentionAnswer,Phase2Start.keys,Phase2Start.rt,PrestimulusDuration,PreResp.keys,PreResp.corr,RT_main,RT_secondary,Continue.keys,Continue.rt,Part2Resp.keys,Part2Resp.rt,Phase3_1.thisRepN,Phase3_1.thisTrialN,Phase3_1.thisN,Phase3_1.thisIndex,Phase3_1.ran,PreResp.rt,Continue_2.keys,Phase3_2.thisRepN,Phase3_2.thisTrialN,Phase3_2.thisN,Phase3_2.thisIndex,Phase3_2.ran,Continue_2.rt,Option1,Option2,Option3,GuessResp.keys,GuessResp.rt,QuizAccuracy,SSGuess.thisRepN,SSGuess.thisTrialN,SSGuess.thisN,SSGuess.thisIndex,SSGuess.ran,awarenext.keys,awarenext.corr,awarenext.rt,AwarenessType,Answer,Performance,FreeGuessAcc,BonusPayment,Endresp.keys,Endresp.rt,debriefend.keys,debriefend.rt,Outlier,Farouts,RT_io
0,Tim,NA,invalid,l,d,"[""d""]",0,NA,3.1,S1-R Transfer,Free,0,5fa3dc74fefcb501f909c68a,27,female,right,English,2022-06-01_16h45.35.060,Experiment5,2021.2.3,MacIntel,59.99880002,62973d493be2483a81f20382,629789859ca1ae58d396d0f8,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,2213.999999999998,NA,NA,NA,NA,NA,1,2,10,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1894.3750000522143,2720.7250000835475,NA
0,Max,NA,invalid,d,l,"[""l""]",0,NA,3.1,S1-R Transfer,Free,0,5fa3dc74fefcb501f909c68a,27,female,right,English,2022-06-01_16h45.35.060,Experiment5,2021.2.3,MacIntel,59.99880002,62973d493be2483a81f20382,629789859ca1ae58d396d0f8,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,914.1999999881136,NA,NA,NA,NA,NA,1,7,15,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1894.3750000522143,2720.7250000835475,NA
1,Tim,NA,Valid,l,l,"[""l""]",1,1514.1000000238023,3.1,S1-R Transfer,Free,1,5fa3dc74fefcb501f909c68a,27,female,right,English,2022-06-01_16h45.35.060,Experiment5,2021.2.3,MacIntel,59.99880002,62973d493be2483a81f20382,629789859ca1ae58d396d0f8,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,1514.1000000238023,NA,NA,NA,NA,NA,2,3,19,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1894.3750000522143,2720.7250000835475,1514.1000000238023
1,Max,NA,Valid,d,d,"[""d""]",1,986.6000000238272,3.1,S1-R Transfer,Free,1,5fa3dc74fefcb501f909c68a,27,female,right,English,2022-06-01_16h45.35.060,Experiment5,2021.2.3,MacIntel,59.99880002,62973d493be2483a81f20382,629789859ca1ae58d396d0f8,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,986.6000000238272,NA,NA,NA,NA,NA,2,7,23,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1894.3750000522143,2720.7250000835475,986.6000000238272
1,Tim,NA,Valid,l,l,"[""l""]",1,1845.599999964236,3.1,S1-R Transfer,Free,1,5fa3dc74fefcb501f909c68a,27,female,right,English,2022-06-01_16h45.35.060,Experiment5,2021.2.3,MacIntel,59.99880002,62973d493be2483a81f20382,629789859ca1ae58d396d0f8,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,1845.599999964236,NA,NA,NA,NA,NA,3,0,24,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1894.3750000522143,2720.7250000835475,1845.599999964236
0,Max,NA,invalid,d,l,"[""l""]",0,NA,3.1,S1-R Transfer,Free,0,5fa3dc74fefcb501f909c68a,27,female,right,English,2022-06-01_16h45.35.060,Experiment5,2021.2.3,MacIntel,59.99880002,62973d493be2483a81f20382,629789859ca1ae58d396d0f8,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,979.3999999761808,NA,NA,NA,NA,NA,3,3,27,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1894.3750000522143,2720.7250000835475,NA
0,Max,NA,invalid,d,l,"[""l""]",0,NA,3.1,S1-R Transfer,Free,0,5fa3dc74fefcb501f909c68a,27,female,right,English,2022-06-01_16h45.35.060,Experiment5,2021.2.3,MacIntel,59.99880002,62973d493be2483a81f20382,629789859ca1ae58d396d0f8,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,1028.8000000119268,NA,NA,NA,NA,NA,4,1,33,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1894.3750000522143,2720.7250000835475,NA
0,Tim,NA,invalid,l,d,"[""d""]",0,NA,3.1,S1-R Transfer,Free,0,5fa3dc74fefcb501f909c68a,27,female,right,English,2022-06-01_16h45.35.060,Experiment5,2021.2.3,MacIntel,59.99880002,62973d493be2483a81f20382,629789859ca1ae58d396d0f8,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,857.8000000118777,NA,NA,NA,NA,NA,4,2,34,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1894.3750000522143,2720.7250000835475,NA
1,Tim,NA,Valid,l,l,"[""l""]",1,913.6000000237914,3.1,S1-R Transfer,Free,1,5fa3dc74fefcb501f909c68a,27,female,right,English,2022-06-01_16h45.35.060,Experiment5,2021.2.3,MacIntel,59.99880002,62973d493be2483a81f20382,629789859ca1ae58d396d0f8,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,913.6000000237914,NA,NA,NA,NA,NA,5,0,40,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1894.3750000522143,2720.7250000835475,913.6000000237914
0,Max,NA,invalid,d,l,"[""l""]",0,NA,3.1,S1-R Transfer,Free,0,5fa3dc74fefcb501f909c68a,27,female,right,English,2022-06-01_16h45.35.060,Experiment5,2021.2.3,MacIntel,59.99880002,62973d493be2483a81f20382,629789859ca1ae58d396d0f8,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,3133.8000000118313,NA,NA,NA,NA,NA,5,2,42,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1894.3750000522143,2720.7250000835475,NA
0,Max,NA,invalid,d,l,"[""l""]",0,NA,3.1,S1-R Transfer,Free,0,5fa3dc74fefcb501f909c68a,27,female,right,English,2022-06-01_16h45.35.060,Experiment5,2021.2.3,MacIntel,59.99880002,62973d493be2483a81f20382,629789859ca1ae58d396d0f8,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,679.7999999522517,NA,NA,NA,NA,NA,6,1,49,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1894.3750000522143,2720.7250000835475,NA
0,Tim,NA,invalid,l,d,"[""d""]",0,NA,3.1,S1-R Transfer,Free,0,5fa3dc74fefcb501f909c68a,27,female,right,English,2022-06-01_16h45.35.060,Experiment5,2021.2.3,MacIntel,59.99880002,62973d493be2483a81f20382,629789859ca1ae58d396d0f8,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,381.6000000238091,NA,NA,NA,NA,NA,6,5,53,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1894.3750000522143,2720.7250000835475,NA
0,Max,NA,invalid,d,l,"[""l""]",0,NA,3.1,S1-R Transfer,Free,0,5fa3dc74fefcb501f909c68a,27,female,right,English,2022-06-01_16h45.35.060,Experiment5,2021.2.3,MacIntel,59.99880002,62973d493be2483a81f20382,629789859ca1ae58d396d0f8,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,862.1000000238155,NA,NA,NA,NA,NA,7,1,57,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1894.3750000522143,2720.7250000835475,NA
0,Tim,NA,invalid,l,d,"[""d""]",0,NA,3.1,S1-R Transfer,Free,0,5fa3dc74fefcb501f909c68a,27,female,right,English,2022-06-01_16h45.35.060,Experiment5,2021.2.3,MacIntel,59.99880002,62973d493be2483a81f20382,629789859ca1ae58d396d0f8,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,1439.7999999522426,NA,NA,NA,NA,NA,7,7,63,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1894.3750000522143,2720.7250000835475,NA
0,Max,NA,invalid,d,l,"[""l""]",0,NA,3.1,S1-R Transfer,Free,0,5fa3dc74fefcb501f909c68a,27,female,right,English,2022-06-01_16h45.35.060,Experiment5,2021.2.3,MacIntel,59.99880002,62973d493be2483a81f20382,629789859ca1ae58d396d0f8,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,1081.1000000238664,NA,NA,NA,NA,NA,8,2,66,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1894.3750000522143,2720.7250000835475,NA
0,Tim,NA,invalid,l,d,"[""d""]",0,NA,3.1,S1-R Transfer,Free,0,5fa3dc74fefcb501f909c68a,27,female,right,English,2022-06-01_16h45.35.060,Experiment5,2021.2.3,MacIntel,59.99880002,62973d493be2483a81f20382,629789859ca1ae58d396d0f8,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,414.9999999999636,NA,NA,NA,NA,NA,8,5,69,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1894.3750000522143,2720.7250000835475,NA
0,Max,NA,invalid,d,l,"[""l""]",0,NA,3.1,S1-R Transfer,Free,0,5fa3dc74fefcb501f909c68a,27,female,right,English,2022-06-01_16h45.35.060,Experiment5,2021.2.3,MacIntel,59.99880002,62973d493be2483a81f20382,629789859ca1ae58d396d0f8,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,1296.9000000357482,NA,NA,NA,NA,NA,9,3,75,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1894.3750000522143,2720.7250000835475,NA
0,Tim,NA,invalid,l,d,"[""d""]",0,NA,3.1,S1-R Transfer,Free,0,5fa3dc74fefcb501f909c68a,27,female,right,English,2022-06-01_16h45.35.060,Experiment5,2021.2.3,MacIntel,59.99880002,62973d493be2483a81f20382,629789859ca1ae58d396d0f8,Chrome,1440,900,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,298.10000002385095,NA,NA,NA,NA,NA,9,5,77,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1894.3750000522143,2720.7250000835475,NA
0,Tim,NA,invalid,l,d,"[""d""]",0,NA,3.1,S1-R Transfer,Free,0,5ff792bdc0091e494e352e9b,34,female,left,English,2022-06-01_08h12.00.938,Experiment5,2021.2.3,Linux x86_64,59.99160118,62973d493be2483a81f20382,6297658093816c1ff84ffbf9,Chrome,1366,768,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,5486.200000017902,NA,NA,NA,NA,NA,0,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.3499999940109,2807.999999985043,NA
0,Max,NA,invalid,d,l,"[""l""]",0,NA,3.1,S1-R Transfer,Free,0,5ff792bdc0091e494e352e9b,34,female,left,English,2022-06-01_08h12.00.938,Experiment5,2021.2.3,Linux x86_64,59.99160118,62973d493be2483a81f20382,6297658093816c1ff84ffbf9,Chrome,1366,768,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,1133.699999988096,NA,NA,NA,NA,NA,0,7,7,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.3499999940109,2807.999999985043,NA
0,Tim,NA,invalid,l,d,"[""d""]",0,NA,3.1,S1-R Transfer,Free,0,5ff792bdc0091e494e352e9b,34,female,left,English,2022-06-01_08h12.00.938,Experiment5,2021.2.3,Linux x86_64,59.99160118,62973d493be2483a81f20382,6297658093816c1ff84ffbf9,Chrome,1366,768,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,648.700000017925,NA,NA,NA,NA,NA,1,5,13,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.3499999940109,2807.999999985043,NA
1,Max,NA,Valid,d,d,"[""d""]",1,1183.900000005906,3.1,S1-R Transfer,Free,1,5ff792bdc0091e494e352e9b,34,female,left,English,2022-06-01_08h12.00.938,Experiment5,2021.2.3,Linux x86_64,59.99160118,62973d493be2483a81f20382,6297658093816c1ff84ffbf9,Chrome,1366,768,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,1183.900000005906,NA,NA,NA,NA,NA,1,7,15,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.3499999940109,2807.999999985043,1183.900000005906
1,Tim,NA,Valid,l,l,"[""l""]",1,1507.0999999940111,3.1,S1-R Transfer,Free,1,5ff792bdc0091e494e352e9b,34,female,left,English,2022-06-01_08h12.00.938,Experiment5,2021.2.3,Linux x86_64,59.99160118,62973d493be2483a81f20382,6297658093816c1ff84ffbf9,Chrome,1366,768,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,1507.0999999940111,NA,NA,NA,NA,NA,2,1,17,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.3499999940109,2807.999999985043,1507.0999999940111
0,Max,NA,invalid,d,l,"[""l""]",0,NA,3.1,S1-R Transfer,Free,0,5ff792bdc0091e494e352e9b,34,female,left,English,2022-06-01_08h12.00.938,Experiment5,2021.2.3,Linux x86_64,59.99160118,62973d493be2483a81f20382,6297658093816c1ff84ffbf9,Chrome,1366,768,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,1074.9999999999318,NA,NA,NA,NA,NA,2,5,21,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.3499999940109,2807.999999985043,NA
1,Max,NA,Valid,d,d,"[""d""]",1,1502.7000000178532,3.1,S1-R Transfer,Free,1,5ff792bdc0091e494e352e9b,34,female,left,English,2022-06-01_08h12.00.938,Experiment5,2021.2.3,Linux x86_64,59.99160118,62973d493be2483a81f20382,6297658093816c1ff84ffbf9,Chrome,1366,768,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,1502.7000000178532,NA,NA,NA,NA,NA,3,5,29,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.3499999940109,2807.999999985043,1502.7000000178532
1,Tim,NA,Valid,l,l,"[""l""]",1,889.799999982074,3.1,S1-R Transfer,Free,1,5ff792bdc0091e494e352e9b,34,female,left,English,2022-06-01_08h12.00.938,Experiment5,2021.2.3,Linux x86_64,59.99160118,62973d493be2483a81f20382,6297658093816c1ff84ffbf9,Chrome,1366,768,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,889.799999982074,NA,NA,NA,NA,NA,3,6,30,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.3499999940109,2807.999999985043,889.799999982074
1,Max,NA,Valid,d,d,"[""d""]",1,1281.2999999821386,3.1,S1-R Transfer,Free,1,5ff792bdc0091e494e352e9b,34,female,left,English,2022-06-01_08h12.00.938,Experiment5,2021.2.3,Linux x86_64,59.99160118,62973d493be2483a81f20382,6297658093816c1ff84ffbf9,Chrome,1366,768,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,1281.2999999821386,NA,NA,NA,NA,NA,4,4,36,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.3499999940109,2807.999999985043,1281.2999999821386
0,Tim,NA,invalid,l,d,"[""d""]",0,NA,3.1,S1-R Transfer,Free,0,5ff792bdc0091e494e352e9b,34,female,left,English,2022-06-01_08h12.00.938,Experiment5,2021.2.3,Linux x86_64,59.99160118,62973d493be2483a81f20382,6297658093816c1ff84ffbf9,Chrome,1366,768,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,563.3000000119637,NA,NA,NA,NA,NA,4,5,37,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.3499999940109,2807.999999985043,NA
1,Max,NA,Valid,d,d,"[""d""]",1,865.1999999880218,3.1,S1-R Transfer,Free,1,5ff792bdc0091e494e352e9b,34,female,left,English,2022-06-01_08h12.00.938,Experiment5,2021.2.3,Linux x86_64,59.99160118,62973d493be2483a81f20382,6297658093816c1ff84ffbf9,Chrome,1366,768,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,865.1999999880218,NA,NA,NA,NA,NA,5,5,45,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.3499999940109,2807.999999985043,865.1999999880218
0,Tim,NA,invalid,l,d,"[""d""]",0,NA,3.1,S1-R Transfer,Free,0,5ff792bdc0091e494e352e9b,34,female,left,English,2022-06-01_08h12.00.938,Experiment5,2021.2.3,Linux x86_64,59.99160118,62973d493be2483a81f20382,6297658093816c1ff84ffbf9,Chrome,1366,768,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,589.4000000059805,NA,NA,NA,NA,NA,5,7,47,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.3499999940109,2807.999999985043,NA
1,Max,NA,Valid,d,d,"[""d""]",1,1366.5999999940368,3.1,S1-R Transfer,Free,1,5ff792bdc0091e494e352e9b,34,female,left,English,2022-06-01_08h12.00.938,Experiment5,2021.2.3,Linux x86_64,59.99160118,62973d493be2483a81f20382,6297658093816c1ff84ffbf9,Chrome,1366,768,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,1366.5999999940368,NA,NA,NA,NA,NA,6,0,48,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.3499999940109,2807.999999985043,1366.5999999940368
1,Tim,NA,Valid,l,l,"[""l""]",1,1099.4000000059714,3.1,S1-R Transfer,Free,1,5ff792bdc0091e494e352e9b,34,female,left,English,2022-06-01_08h12.00.938,Experiment5,2021.2.3,Linux x86_64,59.99160118,62973d493be2483a81f20382,6297658093816c1ff84ffbf9,Chrome,1366,768,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,1099.4000000059714,NA,NA,NA,NA,NA,6,1,49,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.3499999940109,2807.999999985043,1099.4000000059714
0,Tim,NA,invalid,l,d,"[""d""]",0,NA,3.1,S1-R Transfer,Free,0,5ff792bdc0091e494e352e9b,34,female,left,English,2022-06-01_08h12.00.938,Experiment5,2021.2.3,Linux x86_64,59.99160118,62973d493be2483a81f20382,6297658093816c1ff84ffbf9,Chrome,1366,768,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,1173.6999999881164,NA,NA,NA,NA,NA,7,0,56,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.3499999940109,2807.999999985043,NA
1,Max,NA,Valid,d,d,"[""d""]",1,697.6999999881173,3.1,S1-R Transfer,Free,1,5ff792bdc0091e494e352e9b,34,female,left,English,2022-06-01_08h12.00.938,Experiment5,2021.2.3,Linux x86_64,59.99160118,62973d493be2483a81f20382,6297658093816c1ff84ffbf9,Chrome,1366,768,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,697.6999999881173,NA,NA,NA,NA,NA,7,7,63,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.3499999940109,2807.999999985043,697.6999999881173
1,Max,NA,Valid,d,d,"[""d""]",1,599.1999999880591,3.1,S1-R Transfer,Free,1,5ff792bdc0091e494e352e9b,34,female,left,English,2022-06-01_08h12.00.938,Experiment5,2021.2.3,Linux x86_64,59.99160118,62973d493be2483a81f20382,6297658093816c1ff84ffbf9,Chrome,1366,768,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,599.1999999880591,NA,NA,NA,NA,NA,8,2,66,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.3499999940109,2807.999999985043,599.1999999880591
0,Tim,NA,invalid,l,d,"[""d""]",0,NA,3.1,S1-R Transfer,Free,0,5ff792bdc0091e494e352e9b,34,female,left,English,2022-06-01_08h12.00.938,Experiment5,2021.2.3,Linux x86_64,59.99160118,62973d493be2483a81f20382,6297658093816c1ff84ffbf9,Chrome,1366,768,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,782.299999982115,NA,NA,NA,NA,NA,8,4,68,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.3499999940109,2807.999999985043,NA
0,Tim,NA,invalid,l,d,"[""d""]",0,NA,3.1,S1-R Transfer,Free,0,5ff792bdc0091e494e352e9b,34,female,left,English,2022-06-01_08h12.00.938,Experiment5,2021.2.3,Linux x86_64,59.99160118,62973d493be2483a81f20382,6297658093816c1ff84ffbf9,Chrome,1366,768,NA,NA,NA,NA,NA,white,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,1499.1999999880363,NA,NA,NA,NA,NA,9,4,76,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2026.3499999940109,2807.999999985043,NA
